"datum";"bundesland_id";"bundesland_name";"versorgungsstufe";"faelle_covid_aktuell";"intensivbetten_frei";"intensivbetten_belegt";"anzahl_meldebereiche"
2020-12-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1634;1255;7587;293
2020-12-23;0;"Deutschland";"FACHKLINIK";219;217;926;82
2020-12-23;0;"Deutschland";"nicht angegeben";27;38;200;16
2020-12-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1562;1444;6809;488
2020-12-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1775;1835;6440;811
2020-12-22;0;"Deutschland";"FACHKLINIK";224;208;941;83
2020-12-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1627;1236;7647;292
2020-12-22;0;"Deutschland";"nicht angegeben";29;36;202;16
2020-12-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1764;1860;6440;812
2020-12-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1568;1484;6779;488
2020-12-21;0;"Deutschland";"nicht angegeben";30;37;200;16
2020-12-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1585;1256;7616;294
2020-12-21;0;"Deutschland";"FACHKLINIK";221;210;938;83
2020-12-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1680;1968;6323;812
2020-12-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1508;1581;6699;486
2020-12-20;0;"Deutschland";"FACHKLINIK";223;193;903;83
2020-12-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1583;1272;7530;294
2020-12-20;0;"Deutschland";"nicht angegeben";35;30;203;16
2020-12-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1650;1878;6454;812
2020-12-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1471;1497;6788;486
2020-12-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1561;1171;7701;294
2020-12-19;0;"Deutschland";"FACHKLINIK";224;181;916;83
2020-12-19;0;"Deutschland";"nicht angegeben";35;26;207;16
2020-12-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1464;1505;6883;489
2020-12-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1548;1029;7846;295
2020-12-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1633;1825;6552;812
2020-12-18;0;"Deutschland";"FACHKLINIK";222;194;940;83
2020-12-18;0;"Deutschland";"nicht angegeben";37;30;204;16
2020-12-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1626;1838;6538;812
2020-12-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1423;1514;6884;490
2020-12-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1550;1033;7893;292
2020-12-17;0;"Deutschland";"FACHKLINIK";225;188;945;83
2020-12-17;0;"Deutschland";"nicht angegeben";31;45;187;16
2020-12-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1607;1782;6585;812
2020-12-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1425;1455;6945;490
2020-12-16;0;"Deutschland";"FACHKLINIK";216;201;933;83
2020-12-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1549;1034;7869;292
2020-12-16;0;"Deutschland";"nicht angegeben";37;43;190;15
2020-12-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1405;1499;6916;490
2020-12-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1565;1813;6565;812
2020-12-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1525;1111;7831;292
2020-12-15;0;"Deutschland";"FACHKLINIK";212;193;951;83
2020-12-15;0;"Deutschland";"nicht angegeben";28;36;195;15
2020-12-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1398;1588;6818;490
2020-12-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1502;1184;7697;292
2020-12-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1533;2020;6375;812
2020-12-14;0;"Deutschland";"FACHKLINIK";213;223;926;83
2020-12-14;0;"Deutschland";"nicht angegeben";29;32;202;15
2020-12-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1490;2072;6293;812
2020-12-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1363;1614;6783;491
2020-12-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1455;1241;7597;292
2020-12-13;0;"Deutschland";"FACHKLINIK";212;205;914;83
2020-12-13;0;"Deutschland";"nicht angegeben";33;41;193;15
2020-12-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1358;1496;6893;491
2020-12-12;0;"Deutschland";"FACHKLINIK";213;203;924;83
2020-12-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1459;1978;6410;812
2020-12-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1428;1149;7723;292
2020-12-12;0;"Deutschland";"nicht angegeben";33;40;194;15
2020-12-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1410;1867;6538;812
2020-12-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1357;1418;7009;491
2020-12-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1435;1075;7810;291
2020-12-11;0;"Deutschland";"nicht angegeben";33;42;192;15
2020-12-11;0;"Deutschland";"FACHKLINIK";197;214;940;83
2020-12-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1323;1460;6988;491
2020-12-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1378;1891;6596;812
2020-12-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1422;1111;7811;292
2020-12-10;0;"Deutschland";"nicht angegeben";37;35;200;15
2020-12-10;0;"Deutschland";"FACHKLINIK";179;228;939;83
2020-12-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1277;1491;6956;491
2020-12-09;0;"Deutschland";"FACHKLINIK";171;246;920;83
2020-12-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1383;1902;6582;812
2020-12-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1410;1149;7826;292
2020-12-09;0;"Deutschland";"nicht angegeben";37;41;192;15
2020-12-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1367;1921;6541;812
2020-12-08;0;"Deutschland";"FACHKLINIK";165;251;904;83
2020-12-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1430;1138;7820;292
2020-12-08;0;"Deutschland";"nicht angegeben";41;47;185;15
2020-12-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1252;1562;6855;491
2020-12-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1243;1703;6730;491
2020-12-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1346;2131;6343;812
2020-12-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1396;1245;7717;292
2020-12-07;0;"Deutschland";"FACHKLINIK";157;286;883;83
2020-12-07;0;"Deutschland";"nicht angegeben";39;61;169;15
2020-12-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1337;2175;6260;810
2020-12-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1234;1725;6706;488
2020-12-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1335;1289;7651;292
2020-12-06;0;"Deutschland";"FACHKLINIK";164;262;865;83
2020-12-06;0;"Deutschland";"nicht angegeben";38;51;177;15
2020-12-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1296;2049;6394;809
2020-12-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1222;1546;6884;487
2020-12-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1343;1185;7766;292
2020-12-05;0;"Deutschland";"FACHKLINIK";151;265;873;83
2020-12-05;0;"Deutschland";"nicht angegeben";39;44;183;15
2020-12-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1304;2056;6483;809
2020-12-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1214;1541;6938;487
2020-12-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1306;1090;7908;292
2020-12-04;0;"Deutschland";"FACHKLINIK";146;272;903;83
2020-12-04;0;"Deutschland";"nicht angegeben";41;37;193;15
2020-12-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1207;1628;6887;486
2020-12-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1300;1207;7811;292
2020-12-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1302;2047;6489;809
2020-12-03;0;"Deutschland";"FACHKLINIK";143;278;909;83
2020-12-03;0;"Deutschland";"nicht angegeben";28;38;191;15
2020-12-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1180;1634;6895;487
2020-12-02;0;"Deutschland";"FACHKLINIK";140;289;899;83
2020-12-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1291;2079;6465;809
2020-12-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1320;1199;7830;292
2020-12-02;0;"Deutschland";"nicht angegeben";27;44;186;15
2020-12-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1177;1717;6838;487
2020-12-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1289;2109;6457;808
2020-12-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1301;1264;7787;291
2020-12-01;0;"Deutschland";"FACHKLINIK";133;296;898;83
2020-12-01;0;"Deutschland";"nicht angegeben";21;47;186;15
2020-11-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1304;2250;6321;808
2020-11-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1173;1864;6669;487
2020-11-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1301;1400;7598;291
2020-11-30;0;"Deutschland";"FACHKLINIK";130;330;857;83
2020-11-30;0;"Deutschland";"nicht angegeben";18;48;184;15
2020-11-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1312;2266;6267;809
2020-11-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1289;1398;7580;290
2020-11-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1149;1832;6663;487
2020-11-29;0;"Deutschland";"FACHKLINIK";128;318;842;83
2020-11-29;0;"Deutschland";"nicht angegeben";21;46;184;15
2020-11-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1149;1732;6781;487
2020-11-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1292;2168;6386;809
2020-11-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1297;1269;7700;290
2020-11-28;0;"Deutschland";"FACHKLINIK";130;291;864;83
2020-11-28;0;"Deutschland";"nicht angegeben";20;46;187;15
2020-11-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1158;1691;6875;486
2020-11-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1260;2066;6530;809
2020-11-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1297;1198;7823;290
2020-11-27;0;"Deutschland";"FACHKLINIK";123;299;884;83
2020-11-27;0;"Deutschland";"nicht angegeben";17;42;191;15
2020-11-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1275;2193;6444;809
2020-11-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1148;1781;6808;486
2020-11-26;0;"Deutschland";"FACHKLINIK";115;320;864;83
2020-11-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1274;1210;7826;289
2020-11-26;0;"Deutschland";"nicht angegeben";14;41;190;15
2020-11-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1240;2311;6359;809
2020-11-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1141;1849;6763;486
2020-11-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1267;1209;7830;288
2020-11-25;0;"Deutschland";"FACHKLINIK";115;315;891;84
2020-11-25;0;"Deutschland";"nicht angegeben";15;32;199;15
2020-11-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1260;2344;6341;808
2020-11-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1138;1864;6762;486
2020-11-24;0;"Deutschland";"FACHKLINIK";101;342;865;84
2020-11-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1253;1312;7754;288
2020-11-24;0;"Deutschland";"nicht angegeben";15;35;201;15
2020-11-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1113;2066;6599;486
2020-11-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1239;1482;7552;288
2020-11-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1274;2540;6147;808
2020-11-23;0;"Deutschland";"FACHKLINIK";98;368;837;85
2020-11-23;0;"Deutschland";"nicht angegeben";16;40;196;15
2020-11-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1102;2080;6563;486
2020-11-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1224;1445;7592;288
2020-11-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1271;2577;6104;807
2020-11-22;0;"Deutschland";"nicht angegeben";16;40;196;15
2020-11-22;0;"Deutschland";"FACHKLINIK";96;346;838;85
2020-11-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1197;1319;7726;288
2020-11-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1248;2431;6246;807
2020-11-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1078;1944;6711;485
2020-11-21;0;"Deutschland";"FACHKLINIK";97;324;866;85
2020-11-21;0;"Deutschland";"nicht angegeben";12;40;196;15
2020-11-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1079;1920;6772;485
2020-11-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1180;1356;7794;288
2020-11-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1249;2306;6426;806
2020-11-20;0;"Deutschland";"FACHKLINIK";95;340;879;85
2020-11-20;0;"Deutschland";"nicht angegeben";12;39;197;15
2020-11-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1076;1924;6794;485
2020-11-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1252;2406;6346;807
2020-11-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1155;1438;7704;288
2020-11-19;0;"Deutschland";"FACHKLINIK";98;333;898;85
2020-11-19;0;"Deutschland";"nicht angegeben";12;40;196;15
2020-11-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1222;2362;6418;807
2020-11-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1160;1432;7695;288
2020-11-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1068;1920;6852;483
2020-11-18;0;"Deutschland";"FACHKLINIK";101;337;897;85
2020-11-18;0;"Deutschland";"nicht angegeben";10;42;194;15
2020-11-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1208;2488;6312;807
2020-11-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1035;2008;6760;483
2020-11-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1162;1507;7667;288
2020-11-17;0;"Deutschland";"FACHKLINIK";104;350;879;85
2020-11-17;0;"Deutschland";"nicht angegeben";8;38;199;15
2020-11-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1177;2660;6145;807
2020-11-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1029;2119;6631;483
2020-11-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1117;1644;7508;287
2020-11-16;0;"Deutschland";"FACHKLINIK";103;357;866;85
2020-11-16;0;"Deutschland";"nicht angegeben";9;34;203;15
2020-11-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1157;2678;6066;807
2020-11-15;0;"Deutschland";"FACHKLINIK";103;360;839;85
2020-11-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";1016;2081;6625;484
2020-11-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1098;1604;7501;286
2020-11-15;0;"Deutschland";"nicht angegeben";11;40;196;15
2020-11-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1134;2532;6236;806
2020-11-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";986;2021;6719;484
2020-11-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1088;1490;7611;285
2020-11-14;0;"Deutschland";"FACHKLINIK";105;336;866;85
2020-11-14;0;"Deutschland";"nicht angegeben";11;41;195;15
2020-11-13;0;"Deutschland";"FACHKLINIK";102;350;876;85
2020-11-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";993;1890;6872;485
2020-11-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1134;2555;6296;808
2020-11-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1058;1425;7713;286
2020-11-13;0;"Deutschland";"nicht angegeben";11;47;190;15
2020-11-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";959;1957;6872;484
2020-11-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1069;2622;6313;807
2020-11-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1034;1477;7675;285
2020-11-12;0;"Deutschland";"FACHKLINIK";112;353;891;85
2020-11-12;0;"Deutschland";"nicht angegeben";11;59;178;15
2020-11-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";943;2039;6795;484
2020-11-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1056;2653;6300;808
2020-11-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";1003;1520;7621;285
2020-11-11;0;"Deutschland";"FACHKLINIK";112;342;882;85
2020-11-11;0;"Deutschland";"nicht angegeben";10;53;187;15
2020-11-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1057;2721;6216;808
2020-11-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";900;2073;6751;483
2020-11-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";970;1608;7534;286
2020-11-10;0;"Deutschland";"FACHKLINIK";122;354;882;85
2020-11-10;0;"Deutschland";"nicht angegeben";9;47;193;15
2020-11-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";879;2284;6582;482
2020-11-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";950;1794;7324;286
2020-11-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";1047;2975;5998;808
2020-11-09;0;"Deutschland";"FACHKLINIK";122;352;868;85
2020-11-09;0;"Deutschland";"nicht angegeben";9;45;195;15
2020-11-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";831;2367;6418;481
2020-11-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";999;3000;5916;808
2020-11-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";942;1733;7378;286
2020-11-08;0;"Deutschland";"FACHKLINIK";127;337;850;84
2020-11-08;0;"Deutschland";"nicht angegeben";6;51;187;15
2020-11-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";822;2239;6607;481
2020-11-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";967;2843;6089;808
2020-11-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";915;1614;7506;286
2020-11-07;0;"Deutschland";"FACHKLINIK";130;316;869;84
2020-11-07;0;"Deutschland";"nicht angegeben";5;52;185;15
2020-11-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";940;2886;6198;808
2020-11-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";783;2184;6686;481
2020-11-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";899;1552;7582;286
2020-11-06;0;"Deutschland";"nicht angegeben";5;50;189;15
2020-11-06;0;"Deutschland";"FACHKLINIK";126;335;884;84
2020-11-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";895;2753;6241;808
2020-11-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";758;2216;6742;481
2020-11-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";870;1530;7629;286
2020-11-05;0;"Deutschland";"FACHKLINIK";124;349;905;84
2020-11-05;0;"Deutschland";"nicht angegeben";6;37;201;15
2020-11-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";709;2261;6714;481
2020-11-04;0;"Deutschland";"FACHKLINIK";122;361;892;84
2020-11-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";879;2781;6283;807
2020-11-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";825;1622;7603;286
2020-11-04;0;"Deutschland";"nicht angegeben";11;37;201;15
2020-11-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";754;1749;7521;287
2020-11-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";676;2260;6688;480
2020-11-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";824;2830;6248;808
2020-11-03;0;"Deutschland";"FACHKLINIK";114;361;825;84
2020-11-03;0;"Deutschland";"nicht angegeben";12;37;201;15
2020-11-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";633;2569;6455;480
2020-11-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";765;3057;5965;807
2020-11-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";723;1840;7431;284
2020-11-02;0;"Deutschland";"FACHKLINIK";111;388;870;83
2020-11-02;0;"Deutschland";"nicht angegeben";11;39;200;15
2020-11-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";573;2423;6502;480
2020-11-01;0;"Deutschland";"FACHKLINIK";110;374;858;83
2020-11-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";699;3074;5936;806
2020-11-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";668;2038;7465;284
2020-11-01;0;"Deutschland";"nicht angegeben";11;58;192;15
2020-10-31;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";651;2984;6031;806
2020-10-31;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";557;2377;6638;480
2020-10-31;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";618;1972;7537;284
2020-10-31;0;"Deutschland";"FACHKLINIK";108;345;897;83
2020-10-31;0;"Deutschland";"nicht angegeben";10;48;203;15
2020-10-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";586;2852;6255;806
2020-10-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";542;2352;6687;480
2020-10-30;0;"Deutschland";"FACHKLINIK";102;360;909;83
2020-10-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";603;1927;7627;284
2020-10-30;0;"Deutschland";"nicht angegeben";6;49;203;15
2020-10-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";499;2373;6726;481
2020-10-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";543;2807;6322;806
2020-10-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";555;1977;7641;284
2020-10-29;0;"Deutschland";"FACHKLINIK";96;353;922;83
2020-10-29;0;"Deutschland";"nicht angegeben";5;47;204;15
2020-10-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";460;2314;6811;482
2020-10-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";503;2877;6218;806
2020-10-28;0;"Deutschland";"FACHKLINIK";86;374;902;84
2020-10-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";514;1940;7649;284
2020-10-28;0;"Deutschland";"nicht angegeben";6;41;210;15
2020-10-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";426;2430;6764;482
2020-10-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";475;2903;6215;806
2020-10-27;0;"Deutschland";"FACHKLINIK";83;372;903;84
2020-10-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";478;1934;7630;284
2020-10-27;0;"Deutschland";"nicht angegeben";6;42;206;15
2020-10-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";389;2656;6558;481
2020-10-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";446;3149;5981;805
2020-10-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";434;2185;7376;284
2020-10-26;0;"Deutschland";"FACHKLINIK";84;376;899;84
2020-10-26;0;"Deutschland";"nicht angegeben";7;37;211;15
2020-10-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";382;2655;6540;482
2020-10-25;0;"Deutschland";"FACHKLINIK";73;389;851;84
2020-10-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";425;2117;7413;284
2020-10-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";408;3191;5892;805
2020-10-25;0;"Deutschland";"nicht angegeben";6;34;212;15
2020-10-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";349;2485;6723;482
2020-10-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";385;3017;6094;804
2020-10-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";396;2012;7537;284
2020-10-24;0;"Deutschland";"nicht angegeben";6;38;207;15
2020-10-24;0;"Deutschland";"FACHKLINIK";64;385;860;84
2020-10-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";325;2478;6789;482
2020-10-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";358;2896;6266;805
2020-10-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";373;2004;7581;284
2020-10-23;0;"Deutschland";"FACHKLINIK";59;369;892;84
2020-10-23;0;"Deutschland";"nicht angegeben";6;37;208;15
2020-10-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";311;2620;6666;480
2020-10-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";345;2066;7547;284
2020-10-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";318;3065;6194;804
2020-10-22;0;"Deutschland";"FACHKLINIK";51;386;861;83
2020-10-22;0;"Deutschland";"nicht angegeben";5;47;205;15
