datum,bundesland_id,bundesland_name,versorgungsstufe,faelle_covid_aktuell,intensivbetten_betreibbar,anzahl_meldebereiche
2020-08-12,00,Deutschland,"nicht angegeben",2,243,16
2020-08-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",62,9614,461
2020-08-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",86,9550,274
2020-08-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",68,9639,798
2020-08-11,00,Deutschland,"FACHKLINIK",13,1411,85
2020-08-11,00,Deutschland,"nicht angegeben",2,245,16
2020-08-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",66,9575,456
2020-08-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",63,9636,797
2020-08-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",83,9541,272
2020-08-10,00,Deutschland,"FACHKLINIK",14,1469,85
2020-08-10,00,Deutschland,"nicht angegeben",2,231,16
2020-08-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",69,9589,456
2020-08-09,00,Deutschland,"FACHKLINIK",13,1455,86
2020-08-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",67,9651,797
2020-08-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",83,9585,274
2020-08-09,00,Deutschland,"nicht angegeben",2,269,16
2020-08-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",65,9595,455
2020-08-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",65,9658,796
2020-08-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",85,9591,273
2020-08-08,00,Deutschland,"FACHKLINIK",13,1462,86
2020-08-08,00,Deutschland,"nicht angegeben",1,269,16
2020-08-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",70,9686,795
2020-08-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",80,9645,274
2020-08-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",63,9619,455
2020-08-07,00,Deutschland,"FACHKLINIK",13,1477,86
2020-08-07,00,Deutschland,"nicht angegeben",1,269,16
2020-08-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",64,9662,456
2020-08-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",74,9681,794
2020-08-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",84,9648,272
2020-08-06,00,Deutschland,"FACHKLINIK",14,1474,86
2020-08-06,00,Deutschland,"nicht angegeben",1,269,16
2020-08-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",71,9691,793
2020-08-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",86,9656,272
2020-08-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,9679,454
2020-08-05,00,Deutschland,"FACHKLINIK",14,1492,87
2020-08-05,00,Deutschland,"nicht angegeben",1,269,16
2020-08-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",65,9669,452
2020-08-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",73,9791,795
2020-08-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",89,9770,266
2020-08-04,00,Deutschland,"FACHKLINIK",32,1423,87
2020-08-04,00,Deutschland,"nicht angegeben",1,273,16
2020-08-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",65,10244,452
2020-08-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",71,10541,794
2020-08-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",96,10001,263
2020-08-03,00,Deutschland,"FACHKLINIK",34,1493,87
2020-08-03,00,Deutschland,"nicht angegeben",1,314,17
2020-08-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",97,10052,261
2020-08-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",67,10142,450
2020-08-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",69,10509,792
2020-08-02,00,Deutschland,"FACHKLINIK",35,1485,86
2020-08-02,00,Deutschland,"nicht angegeben",1,314,17
2020-08-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",58,10159,448
2020-08-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",93,10098,261
2020-08-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",69,10499,791
2020-08-01,00,Deutschland,"FACHKLINIK",36,1479,86
2020-08-01,00,Deutschland,"nicht angegeben",1,313,17
2020-07-31,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,10177,448
2020-07-31,00,Deutschland,"FACHKLINIK",37,1495,86
2020-07-31,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",64,10516,792
2020-07-31,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",91,10091,262
2020-07-31,00,Deutschland,"nicht angegeben",1,321,18
2020-07-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,10159,440
2020-07-30,00,Deutschland,"FACHKLINIK",37,1492,86
2020-07-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",93,10102,260
2020-07-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",63,10548,795
2020-07-30,00,Deutschland,"nicht angegeben",1,323,18
2020-07-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",61,10559,788
2020-07-29,00,Deutschland,"FACHKLINIK",37,1509,86
2020-07-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",69,10130,435
2020-07-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",89,10024,259
2020-07-29,00,Deutschland,"nicht angegeben",1,323,18
2020-07-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",58,10546,788
2020-07-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,9978,437
2020-07-28,00,Deutschland,"FACHKLINIK",37,1466,86
2020-07-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",91,10028,258
2020-07-28,00,Deutschland,"nicht angegeben",1,390,20
2020-07-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",64,10521,784
2020-07-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",90,9912,241
2020-07-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",67,9986,417
2020-07-27,00,Deutschland,"FACHKLINIK",36,1464,83
2020-07-27,00,Deutschland,"nicht angegeben",1,413,22
2020-07-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",77,10050,414
2020-07-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",88,9868,236
2020-07-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",65,10468,779
2020-07-26,00,Deutschland,"nicht angegeben",1,414,22
2020-07-26,00,Deutschland,"FACHKLINIK",36,1437,83
2020-07-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",61,10488,778
2020-07-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",73,10065,411
2020-07-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",76,9830,233
2020-07-25,00,Deutschland,"nicht angegeben",1,409,22
2020-07-25,00,Deutschland,"FACHKLINIK",37,1453,84
2020-07-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",64,10073,412
2020-07-24,00,Deutschland,"FACHKLINIK",35,1480,84
2020-07-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",60,10534,780
2020-07-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",76,9816,232
2020-07-24,00,Deutschland,"nicht angegeben",1,412,23
2020-07-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",63,10018,408
2020-07-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",61,10597,781
2020-07-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",75,9788,231
2020-07-23,00,Deutschland,"nicht angegeben",1,430,24
2020-07-23,00,Deutschland,"FACHKLINIK",38,1477,84
2020-07-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",67,9837,396
2020-07-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",60,10612,780
2020-07-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",79,9740,221
2020-07-22,00,Deutschland,"FACHKLINIK",42,1454,84
2020-07-22,00,Deutschland,"nicht angegeben",1,496,30
2020-07-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",71,9594,379
2020-07-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",58,10656,778
2020-07-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",80,9699,216
2020-07-21,00,Deutschland,"FACHKLINIK",43,1452,83
2020-07-21,00,Deutschland,"nicht angegeben",1,594,38
2020-07-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",59,10582,776
2020-07-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",63,9656,356
2020-07-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",77,9590,203
2020-07-20,00,Deutschland,"nicht angegeben",1,641,43
2020-07-20,00,Deutschland,"FACHKLINIK",46,1452,82
2020-07-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",69,9586,348
2020-07-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",62,10510,776
2020-07-19,00,Deutschland,"FACHKLINIK",43,1434,82
2020-07-19,00,Deutschland,"nicht angegeben",00,652,43
2020-07-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",79,9544,192
2020-07-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",56,10525,771
2020-07-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",79,9578,191
2020-07-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",64,9619,347
2020-07-18,00,Deutschland,"FACHKLINIK",46,1439,82
2020-07-18,00,Deutschland,"nicht angegeben",1,639,43
2020-07-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,9692,348
2020-07-17,00,Deutschland,"FACHKLINIK",43,1435,82
2020-07-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",83,9631,191
2020-07-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",53,10533,771
2020-07-17,00,Deutschland,"nicht angegeben",1,639,44
2020-07-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",60,10585,773
2020-07-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",63,9622,348
2020-07-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",86,9598,191
2020-07-16,00,Deutschland,"nicht angegeben",1,636,44
2020-07-16,00,Deutschland,"FACHKLINIK",44,1433,82
2020-07-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",59,9649,348
2020-07-15,00,Deutschland,"FACHKLINIK",40,1428,82
2020-07-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",66,10552,772
2020-07-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",81,9575,189
2020-07-15,00,Deutschland,"nicht angegeben",1,638,44
2020-07-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",64,9632,348
2020-07-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",86,9533,188
2020-07-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",69,10523,771
2020-07-14,00,Deutschland,"nicht angegeben",2,650,44
2020-07-14,00,Deutschland,"FACHKLINIK",40,1442,82
2020-07-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",86,9531,188
2020-07-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",66,10538,771
2020-07-13,00,Deutschland,"FACHKLINIK",40,1422,82
2020-07-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,9597,348
2020-07-13,00,Deutschland,"nicht angegeben",4,628,44
2020-07-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",62,9581,347
2020-07-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",64,10464,770
2020-07-12,00,Deutschland,"FACHKLINIK",41,1402,82
2020-07-12,00,Deutschland,"nicht angegeben",4,629,44
2020-07-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",84,9572,191
2020-07-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",62,9615,347
2020-07-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",62,10545,769
2020-07-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",85,9603,190
2020-07-11,00,Deutschland,"FACHKLINIK",41,1405,82
2020-07-11,00,Deutschland,"nicht angegeben",4,644,44
2020-07-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",69,10540,768
2020-07-10,00,Deutschland,"FACHKLINIK",44,1420,82
2020-07-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",68,9616,347
2020-07-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",92,9607,190
2020-07-10,00,Deutschland,"nicht angegeben",6,657,44
2020-07-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",70,10546,770
2020-07-09,00,Deutschland,"FACHKLINIK",41,1418,82
2020-07-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",69,9635,347
2020-07-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",93,9624,190
2020-07-09,00,Deutschland,"nicht angegeben",5,648,44
2020-07-08,00,Deutschland,"FACHKLINIK",41,1417,82
2020-07-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",69,10588,771
2020-07-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",76,9670,348
2020-07-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",100,9634,191
2020-07-08,00,Deutschland,"nicht angegeben",5,635,43
2020-07-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",72,10594,771
2020-07-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",104,9565,191
2020-07-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",78,9684,348
2020-07-07,00,Deutschland,"FACHKLINIK",41,1420,82
2020-07-07,00,Deutschland,"nicht angegeben",2,636,44
2020-07-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",84,9661,348
2020-07-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",74,10594,771
2020-07-06,00,Deutschland,"FACHKLINIK",43,1405,82
2020-07-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",109,9574,191
2020-07-06,00,Deutschland,"nicht angegeben",2,635,43
2020-07-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",77,9610,348
2020-07-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",72,10503,769
2020-07-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",107,9556,191
2020-07-05,00,Deutschland,"FACHKLINIK",44,1424,82
2020-07-05,00,Deutschland,"nicht angegeben",1,628,43
2020-07-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",75,10549,768
2020-07-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",91,9601,347
2020-07-04,00,Deutschland,"FACHKLINIK",45,1420,82
2020-07-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",110,9573,191
2020-07-04,00,Deutschland,"nicht angegeben",2,633,43
2020-07-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",68,10561,768
2020-07-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",109,9374,191
2020-07-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",96,9673,347
2020-07-03,00,Deutschland,"FACHKLINIK",44,1425,82
2020-07-03,00,Deutschland,"nicht angegeben",2,646,44
2020-07-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",70,10579,770
2020-07-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",94,9664,347
2020-07-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",113,9623,192
2020-07-02,00,Deutschland,"FACHKLINIK",48,1443,82
2020-07-02,00,Deutschland,"nicht angegeben",1,635,44
2020-07-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",94,9681,347
2020-07-01,00,Deutschland,"FACHKLINIK",47,1452,82
2020-07-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",70,10585,770
2020-07-01,00,Deutschland,"nicht angegeben",1,650,45
2020-07-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",115,9602,192
2020-06-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",95,9659,347
2020-06-30,00,Deutschland,"FACHKLINIK",48,1445,82
2020-06-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",76,10501,771
2020-06-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",114,9621,191
2020-06-30,00,Deutschland,"nicht angegeben",1,649,45
2020-06-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",108,9614,191
2020-06-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",72,10504,771
2020-06-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",100,9644,347
2020-06-29,00,Deutschland,"nicht angegeben",1,637,45
2020-06-29,00,Deutschland,"FACHKLINIK",51,1425,82
2020-06-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",78,10455,770
2020-06-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",97,9615,347
2020-06-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",109,9615,191
2020-06-28,00,Deutschland,"FACHKLINIK",52,1412,82
2020-06-28,00,Deutschland,"nicht angegeben",2,639,45
2020-06-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",86,10487,770
2020-06-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",95,9613,346
2020-06-27,00,Deutschland,"FACHKLINIK",53,1407,82
2020-06-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",109,9603,191
2020-06-27,00,Deutschland,"nicht angegeben",2,651,45
2020-06-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",85,10512,770
2020-06-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",109,9630,346
2020-06-26,00,Deutschland,"FACHKLINIK",53,1410,82
2020-06-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",114,9595,191
2020-06-26,00,Deutschland,"nicht angegeben",2,616,45
2020-06-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",107,9624,346
2020-06-25,00,Deutschland,"FACHKLINIK",52,1430,82
2020-06-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",84,10488,770
2020-06-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",118,9682,193
2020-06-25,00,Deutschland,"nicht angegeben",00,618,45
2020-06-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",108,9649,346
2020-06-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",83,10536,772
2020-06-24,00,Deutschland,"FACHKLINIK",49,1427,81
2020-06-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",115,9643,193
2020-06-24,00,Deutschland,"nicht angegeben",1,632,45
2020-06-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",120,9640,193
2020-06-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",113,9637,346
2020-06-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",82,10490,772
2020-06-23,00,Deutschland,"FACHKLINIK",47,1433,81
2020-06-23,00,Deutschland,"nicht angegeben",00,621,44
2020-06-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",108,9635,345
2020-06-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",131,9621,193
2020-06-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",80,10501,773
2020-06-22,00,Deutschland,"FACHKLINIK",48,1431,82
2020-06-22,00,Deutschland,"nicht angegeben",1,639,44
2020-06-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",76,10453,772
2020-06-21,00,Deutschland,"FACHKLINIK",47,1424,81
2020-06-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",99,9603,345
2020-06-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",131,9570,193
2020-06-21,00,Deutschland,"nicht angegeben",00,593,44
2020-06-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",98,9591,345
2020-06-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",78,10444,771
2020-06-20,00,Deutschland,"FACHKLINIK",47,1423,81
2020-06-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",139,9593,192
2020-06-20,00,Deutschland,"nicht angegeben",00,600,42
2020-06-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",108,9649,345
2020-06-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",77,10459,771
2020-06-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",144,9581,191
2020-06-19,00,Deutschland,"FACHKLINIK",48,1433,81
2020-06-19,00,Deutschland,"nicht angegeben",00,583,42
2020-06-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",116,9653,345
2020-06-18,00,Deutschland,"FACHKLINIK",52,1436,81
2020-06-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",147,9568,192
2020-06-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",82,10477,770
2020-06-18,00,Deutschland,"nicht angegeben",1,585,42
2020-06-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",119,9694,345
2020-06-17,00,Deutschland,"FACHKLINIK",50,1438,81
2020-06-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",154,9466,191
2020-06-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",84,10446,770
2020-06-17,00,Deutschland,"nicht angegeben",2,574,41
2020-06-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",124,9688,345
2020-06-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",157,9497,192
2020-06-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",90,10414,770
2020-06-16,00,Deutschland,"nicht angegeben",2,572,42
2020-06-16,00,Deutschland,"FACHKLINIK",49,1430,81
2020-06-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",96,10444,769
2020-06-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",161,9478,192
2020-06-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",126,9664,345
2020-06-15,00,Deutschland,"FACHKLINIK",49,1425,81
2020-06-15,00,Deutschland,"nicht angegeben",2,552,42
2020-06-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",95,10373,770
2020-06-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",159,9494,191
2020-06-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",134,9617,345
2020-06-14,00,Deutschland,"FACHKLINIK",48,1419,81
2020-06-14,00,Deutschland,"nicht angegeben",2,554,42
2020-06-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",133,9609,345
2020-06-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",100,10394,769
2020-06-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",159,9503,191
2020-06-13,00,Deutschland,"nicht angegeben",2,555,42
2020-06-13,00,Deutschland,"FACHKLINIK",48,1424,81
2020-06-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",167,9506,190
2020-06-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",142,9638,345
2020-06-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",96,10406,769
2020-06-12,00,Deutschland,"FACHKLINIK",46,1444,81
2020-06-12,00,Deutschland,"nicht angegeben",2,554,42
2020-06-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",133,9673,345
2020-06-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",166,9505,191
2020-06-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",103,10454,770
2020-06-11,00,Deutschland,"nicht angegeben",5,547,42
2020-06-11,00,Deutschland,"FACHKLINIK",46,1437,81
2020-06-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",152,9701,345
2020-06-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",111,10479,769
2020-06-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",174,9480,190
2020-06-10,00,Deutschland,"FACHKLINIK",48,1434,81
2020-06-10,00,Deutschland,"nicht angegeben",3,548,41
2020-06-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",162,9625,345
2020-06-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",127,10487,770
2020-06-09,00,Deutschland,"FACHKLINIK",54,1432,81
2020-06-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",175,9493,190
2020-06-09,00,Deutschland,"nicht angegeben",4,562,40
2020-06-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",141,10473,769
2020-06-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",165,9610,345
2020-06-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",186,9432,189
2020-06-08,00,Deutschland,"FACHKLINIK",53,1431,80
2020-06-08,00,Deutschland,"nicht angegeben",1,553,40
2020-06-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",167,9591,345
2020-06-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",151,10473,769
2020-06-07,00,Deutschland,"FACHKLINIK",53,1425,80
2020-06-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",193,9448,188
2020-06-07,00,Deutschland,"nicht angegeben",3,561,39
2020-06-06,00,Deutschland,"FACHKLINIK",54,1417,80
2020-06-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",173,9610,345
2020-06-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",144,10463,768
2020-06-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",191,9479,187
2020-06-06,00,Deutschland,"nicht angegeben",00,560,38
2020-06-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",184,9610,345
2020-06-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",195,9501,187
2020-06-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",154,10450,768
2020-06-05,00,Deutschland,"nicht angegeben",00,555,38
2020-06-05,00,Deutschland,"FACHKLINIK",55,1427,80
2020-06-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",151,10410,768
2020-06-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",191,9609,345
